 kw_min_min, kw_max_min, kw_avg_min, kw_min_max, kw_max_max, kw_avg_max, kw_min_avg, kw_max_avg, kw_avg_avg
4.0,933.0,221.666666667,11500.0,843300.0,226616.666667,2526.2593235,3990.72222222,3071.19652585
4.0,2400.0,965.333333333,0.0,843300.0,119125.0,0.0,3832.35707221,2066.26924285
4.0,603.0,245.75,0.0,843300.0,199320.0,0.0,4891.4953271,3152.89966964
4.0,819.0,345.333333333,1800.0,843300.0,195966.666667,1124.75,3254.77773182,2406.1120478
4.0,600.0,178.333333333,15700.0,843300.0,316250.0,2783.82110092,5142.97379504,3618.76115552
4.0,1600.0,393.285714286,4800.0,843300.0,365557.142857,2074.89473684,4550.0,3164.47496435
4.0,10300.0,1308.22222222,0.0,843300.0,376630.0,0.0,10300.0,4422.95444467
4.0,3700.0,568.6,3100.0,843300.0,140880.0,1731.5,19550.0,4479.54917729
4.0,801.0,206.555555556,0.0,843300.0,150160.0,0.0,3254.77773182,2213.08345
4.0,97.0,42.8,0.0,843300.0,578400.0,0.0,6593.74518201,3861.67875928
4.0,3100.0,793.142857143,0.0,843300.0,115790.0,0.0,5092.58333333,2549.65620834
4.0,484.0,236.75,7400.0,843300.0,168925.0,1796.66666667,5507.07692308,3268.88940096
4.0,2200.0,494.625,2200.0,843300.0,343625.0,2159.33333333,5022.82405345,3075.30052454
4.0,826.0,272.714285714,0.0,843300.0,117620.0,0.0,7353.47058824,2541.49664249
4.0,224.0,127.0,0.0,843300.0,340480.0,0.0,3269.96078431,2402.94063231
4.0,522.0,192.875,4700.0,843300.0,290887.5,1423.79166667,3785.86821705,2585.12531344
4.0,224.0,86.6,0.0,843300.0,353228.571429,0.0,3926.7800312,2365.07633863
4.0,956.0,292.5,0.0,843300.0,148970.0,0.0,3559.33333333,2262.30022255
4.0,651.0,265.2,2900.0,843300.0,202520.0,1440.39285714,3832.35707221,3105.61760706
4.0,1000.0,215.833333333,0.0,843300.0,264900.0,0.0,7283.33410673,2895.31727909
4.0,676.0,332.714285714,618.0,843300.0,184459.714286,618.0,3254.77773182,2315.17281187
4.0,1100.0,259.0,0.0,843300.0,166170.0,0.0,6750.0,2665.19642971
4.0,2200.0,378.444444444,0.0,843300.0,173740.0,0.0,3997.9875,2733.59462764
4.0,3700.0,595.777777778,0.0,843300.0,144410.0,0.0,8500.0,3110.75898876
4.0,82.0,47.6666666667,0.0,843300.0,199240.0,0.0,3254.77773182,1824.99447842
4.0,350.0,112.0,0.0,843300.0,224409.2,0.0,3254.77773182,1834.20896457
4.0,549.0,237.714285714,0.0,843300.0,110170.0,0.0,3254.77773182,1782.08101483
4.0,2400.0,564.222222222,0.0,843300.0,144060.0,0.0,5507.07692308,2920.62307766
4.0,224.0,94.25,32700.0,843300.0,564200.0,2702.43586006,4232.96323529,3236.64175113
4.0,86.0,51.0,0.0,843300.0,313280.0,0.0,3254.77773182,1742.72075385
4.0,757.0,289.285714286,0.0,843300.0,160900.0,0.0,3425.56521739,1834.91056424
4.0,430.0,130.2,0.0,843300.0,316750.0,0.0,4273.09531014,2554.9201212
4.0,1200.0,205.571428571,1300.0,843300.0,170028.571429,1233.33333333,3254.77773182,2253.804746
4.0,82.0,47.5,0.0,843300.0,204780.0,0.0,3254.77773182,2242.24741959
4.0,662.0,198.75,5500.0,843300.0,193450.0,1808.21198157,3691.35211268,2740.78066676
4.0,237.0,132.0,23700.0,843300.0,561950.0,1947.1984127,4232.96323529,3047.83238929
4.0,488.0,243.0,0.0,843300.0,193211.111111,0.0,3254.77773182,2015.7175228
4.0,2800.0,527.0,2800.0,843300.0,432385.714286,2199.90666667,4223.37340619,3074.79278598
4.0,88.0,45.25,0.0,843300.0,359257.142857,0.0,4262.07088989,1844.28448887
4.0,3800.0,634.5,766.0,843300.0,134586.6,680.0,6746.5,2941.8962208
4.0,262.0,111.428571429,0.0,843300.0,213875.0,0.0,3251.9253375,2203.23036531
4.0,144.0,64.9,2100.0,843300.0,171320.0,880.5,3251.9253375,2232.96007317
4.0,542.0,170.5,16400.0,843300.0,183750.0,2097.02113821,5264.15384615,3153.34666438
4.0,15300.0,1771.2,5200.0,843300.0,120720.0,2216.6,15300.0,4531.56500727
4.0,374.0,118.285714286,0.0,843300.0,161000.0,0.0,4567.21812081,2293.6045528
4.0,488.0,214.571428571,0.0,843300.0,332700.0,0.0,4223.37340619,2417.34133872
4.0,138.0,78.6666666667,0.0,843300.0,176537.5,0.0,4010.7029877,2318.93120368
4.0,97.0,41.25,843300.0,843300.0,843300.0,3251.9253375,6568.26439232,4945.46346293
4.0,890.0,290.333333333,11400.0,843300.0,342250.0,2881.73333333,8087.71910112,4694.98768352
4.0,612.0,217.7,4900.0,843300.0,168490.0,1648.41176471,8087.71910112,3757.5185872
4.0,86.0,46.8,0.0,843300.0,308857.142857,0.0,3251.9253375,1895.41163919
4.0,205.0,65.0,53100.0,843300.0,286140.0,2865.49076385,4750.89832869,3652.43235196
4.0,917.0,324.4,0.0,843300.0,117937.5,0.0,3823.3166175,1666.57989804
4.0,1700.0,317.166666667,0.0,843300.0,179600.0,0.0,3251.9253375,1641.86125567
4.0,816.0,233.333333333,5800.0,843300.0,398833.333333,1968.44444444,4223.37340619,3150.67154624
4.0,821.0,198.333333333,59000.0,843300.0,232716.666667,2440.34191176,7346.78571429,3895.71684995
4.0,176.0,75.6666666667,0.0,843300.0,275775.0,0.0,3251.9253375,2053.60930989
4.0,808.0,280.166666667,0.0,843300.0,166614.285714,0.0,3251.9253375,2256.74306375
4.0,503.0,166.4,0.0,843300.0,268200.0,0.0,3251.9253375,1783.5080816
4.0,224.0,110.6,0.0,843300.0,384383.333333,0.0,3918.42546584,2453.68359114
4.0,1400.0,358.333333333,0.0,843300.0,305385.714286,0.0,3251.9253375,2059.94879334
4.0,3000.0,613.833333333,0.0,843300.0,167585.714286,0.0,3251.9253375,2473.16786659
4.0,1000.0,220.375,0.0,843300.0,169250.0,0.0,5587.5,2595.29962566
4.0,597.0,279.7,6000.0,843300.0,203170.0,2489.16666667,5145.12814539,3530.06568932
4.0,468.0,217.2,14500.0,843300.0,257400.0,2441.21428571,19264.5833333,6368.88026301
4.0,233.0,83.8333333333,0.0,843300.0,192636.375,0.0,3799.07692308,1542.97645728
4.0,7300.0,920.0,4300.0,843300.0,298666.666667,2297.5,7300.0,3857.99668445
4.0,425.0,177.25,0.0,843300.0,335705.0,0.0,3277.109375,1941.26851574
4.0,82.0,50.8,48800.0,843300.0,281280.0,2609.84704519,3251.9253375,2888.14496639
4.0,205.0,54.25,53100.0,843300.0,463350.0,3220.22972973,5145.12814539,4092.04538533
4.0,440.0,152.666666667,0.0,843300.0,199466.666667,0.0,8087.71910112,2735.40350853
4.0,20200.0,4907.57142857,13900.0,843300.0,607228.571429,3251.9253375,20200.0,8306.27496309
4.0,1000.0,215.6,1000.0,843300.0,173920.0,1000.0,3786.48006135,2549.73530999
4.0,1500.0,441.2,1500.0,843300.0,214640.0,1500.0,9059.38461538,4889.0739705
4.0,574.0,187.0,17800.0,843300.0,244340.0,2865.49076385,4510.33333333,3451.03629936
4.0,3200.0,658.375,0.0,843300.0,229700.0,0.0,4896.53333333,3078.58267021
4.0,440.0,134.285714286,7100.0,843300.0,323700.0,1601.22222222,8087.71910112,4349.66156946
4.0,401.0,153.285714286,0.0,843300.0,186225.0,0.0,4010.7029877,2641.65783144
4.0,568.0,112.777777778,0.0,843300.0,174100.0,0.0,3251.9253375,2169.39130805
4.0,484.0,225.4,7400.0,843300.0,145700.0,1684.9,3823.3166175,2974.16780763
4.0,1400.0,334.6,0.0,843300.0,309133.333333,0.0,5145.12814539,2971.69616286
4.0,358.0,96.5,0.0,843300.0,230614.285714,0.0,3799.07692308,2318.42887224
4.0,2300.0,483.5,0.0,843300.0,122680.0,0.0,8428.4,2287.86896646
4.0,450.0,183.0,2200.0,843300.0,395150.0,1206.91666667,3251.9253375,2247.46008664
4.0,1200.0,286.777777778,1900.0,843300.0,138788.888889,1012.125,4010.7029877,2556.88860946
4.0,583.0,161.6,4800.0,843300.0,221020.0,1639.75,3251.9253375,2737.34955166
4.0,462.0,123.166666667,0.0,843300.0,309100.0,0.0,3251.9253375,2094.98956689
4.0,933.0,261.2,0.0,843300.0,389950.0,0.0,4223.37340619,2840.05254966
4.0,976.0,295.888888889,788.0,843300.0,180687.555556,740.0,5021.125,3482.60570507
4.0,1300.0,372.0,2800.0,843300.0,312362.5,1666.66666667,5002.72787611,3032.0343504
4.0,150.0,73.4,0.0,843300.0,294250.0,0.0,4698.35875706,2670.90535587
4.0,1100.0,380.666666667,0.0,843300.0,205950.0,0.0,5784.22666667,2406.8180919
4.0,342.0,83.3333333333,5200.0,843300.0,192133.333333,1594.25581395,3251.9253375,2396.06775367
4.0,581.0,156.857142857,21500.0,843300.0,281542.857143,2440.34191176,5145.12814539,3480.65736055
4.0,488.0,161.0,2800.0,843300.0,184566.666667,1150.63636364,3442.01190476,2574.49764784
4.0,3400.0,399.8,6300.0,843300.0,454240.0,2865.49076385,6568.26439232,4387.0004306
4.0,1400.0,313.3,1400.0,843300.0,165990.0,1206.91666667,4672.0,2589.85379774
4.0,650.0,201.285714286,4700.0,843300.0,619100.0,2467.66666667,8048.75,4937.19162975
4.0,1200.0,510.166666667,0.0,843300.0,162842.857143,0.0,4590.0,2780.29071524
4.0,755.0,372.333333333,11400.0,843300.0,261983.333333,1931.05496689,8313.66666667,3860.96551142
4.0,440.0,172.5,68300.0,843300.0,350616.666667,3087.4178273,8087.71910112,5187.68024107
4.0,176.0,66.6666666667,11600.0,843300.0,466883.333333,1537.53448276,5145.12814539,3285.60597404
4.0,165.0,75.5,0.0,843300.0,207820.0,0.0,3823.3166175,2496.60837688
4.0,440.0,134.666666667,2300.0,843300.0,291966.666667,1214.18181818,3251.9253375,2564.3108913
4.0,165.0,73.2,32700.0,843300.0,269040.0,2609.84704519,3823.3166175,3018.57778592
4.0,498.0,116.333333333,0.0,843300.0,162842.571429,0.0,3258.63157895,1884.66279887
4.0,2200.0,573.25,0.0,843300.0,278950.0,0.0,3257.0258656,1831.8179786
4.0,1200.0,273.0,0.0,843300.0,232860.0,0.0,3257.0258656,1895.64270519
4.0,440.0,129.857142857,37400.0,843300.0,320600.0,2478.6369863,8019.93074792,4259.6909672
4.0,440.0,133.5,0.0,843300.0,316171.428571,0.0,8019.93074792,4591.06967101
4.0,523.0,187.857142857,0.0,843300.0,229420.0,0.0,9924.83870968,2543.65981886
4.0,808.0,259.75,0.0,843300.0,225240.0,0.0,9021.0,4258.54178364
4.0,392.0,194.4,1200.0,843300.0,307660.0,803.0,4213.99276673,2324.98204272
4.0,542.0,202.0,0.0,843300.0,154112.5,0.0,4973.85714286,2810.75117685
4.0,331.0,151.6,0.0,843300.0,188950.0,0.0,7512.14166667,3509.65079729
4.0,566.0,172.166666667,0.0,843300.0,233900.0,0.0,3823.69178082,2600.18828246
4.0,1900.0,395.0,34900.0,843300.0,319650.0,2765.16818182,7888.88888889,4363.04948515
4.0,88.0,25.0,0.0,843300.0,373440.0,0.0,5141.14689527,3271.09872242
4.0,552.0,167.75,6400.0,843300.0,198487.5,1840.81818182,3257.0258656,2598.6604201
4.0,808.0,206.142857143,0.0,843300.0,237725.0,0.0,3823.69178082,2503.56834478
4.0,2800.0,924.666666667,2800.0,843300.0,217916.666667,2128.0,12633.3333333,5601.95698234
4.0,1100.0,362.2,0.0,843300.0,171783.333333,0.0,7512.14166667,3242.98999713
4.0,576.0,250.0,4800.0,843300.0,226140.0,2079.2,3257.0258656,2576.84119936
4.0,1300.0,329.125,0.0,843300.0,312777.777778,0.0,4814.18201754,2448.28842338
4.0,730.0,176.0,0.0,843300.0,173642.857143,0.0,3675.02932961,2697.7460664
4.0,279.0,129.0,0.0,843300.0,300716.666667,0.0,3272.14007782,2401.01213971
4.0,285.0,122.0,0.0,843300.0,177230.0,0.0,4557.62876254,2691.32826234
4.0,97.0,52.0,0.0,843300.0,563316.666667,0.0,6563.0359408,3560.01750082
4.0,537.0,169.6,3400.0,843300.0,242640.0,1793.69230769,3765.08066971,3017.73691164
4.0,504.0,171.6,504.0,843300.0,440460.8,504.0,4665.17927171,2853.01890947
4.0,704.0,146.428571429,0.0,843300.0,271037.5,0.0,3745.73333333,2152.81993451
4.0,650.0,149.833333333,0.0,843300.0,586228.571429,0.0,7841.66666667,4611.74809394
4.0,659.0,168.666666667,0.0,843300.0,156211.111111,0.0,5473.0,2591.56322865
4.0,1100.0,332.571428571,2700.0,843300.0,426257.142857,1280.11111111,4350.0,3369.5233694
4.0,358.0,152.0,0.0,843300.0,111200.0,0.0,3421.5625,1532.9690472
4.0,331.0,128.8,20300.0,843300.0,231220.0,2094.88368336,3257.0258656,2629.6501182
4.0,4000.0,845.5,0.0,843300.0,331588.888889,0.0,13500.0,4430.30956027
4.0,324.0,101.3,2200.0,843300.0,180270.0,904.333333333,5713.59259259,2790.66221894
4.0,696.0,172.75,2700.0,843300.0,177375.0,1240.75,4991.73903509,2925.14283804
4.0,584.0,166.1,7300.0,843300.0,209760.0,1775.43873518,5748.90789474,3139.89875462
4.0,2300.0,540.0,0.0,843300.0,129820.0,0.0,5748.90789474,1982.16342494
4.0,916.0,397.0,0.0,843300.0,125925.0,0.0,3257.0258656,1679.66884476
4.0,657.0,166.9,41.0,843300.0,221894.1,41.0,3257.0258656,1917.95157417
4.0,1400.0,301.7,5200.0,843300.0,128530.0,1950.83333333,7575.0,3466.68485038
4.0,782.0,243.625,0.0,843300.0,199280.0,0.0,4462.4077961,2341.91063685
4.0,18700.0,3162.0,0.0,843300.0,290314.285714,0.0,18700.0,5000.45038718
4.0,651.0,265.2,2900.0,843300.0,202520.0,1420.06896552,3823.69178082,3067.81465572
4.0,548.0,212.6,3700.0,843300.0,583640.0,2691.33333333,4213.99276673,3364.83880544
4.0,916.0,461.5,817.0,843300.0,129252.125,817.0,3479.42857143,2440.40946747
4.0,2300.0,347.3,3800.0,843300.0,171970.0,1603.5,3421.5625,2772.15788555
4.0,11400.0,1674.6,5700.0,843300.0,193170.0,1802.37272727,11400.0,4941.33347315
4.0,933.0,257.0,11500.0,843300.0,261320.0,2607.47401848,3986.65,3180.6449016
4.0,451.0,173.857142857,2300.0,843300.0,271285.714286,1319.13043478,5141.14689527,3368.50549383
4.0,2400.0,406.5,2400.0,843300.0,132570.0,1572.78947368,3675.02932961,2757.11979179
4.0,837.0,303.333333333,8700.0,843300.0,194766.666667,2595.21637427,4730.97727273,3639.74029595
4.0,468.0,202.833333333,14500.0,843300.0,258666.666667,2298.5625,17875.0,5937.61551478
4.0,498.0,140.0,0.0,843300.0,120000.0,0.0,3257.0258656,1382.8869086
4.0,780.0,237.857142857,0.0,843300.0,178888.888889,0.0,5162.0,2286.5687904
4.0,464.0,173.0,5400.0,843300.0,263983.333333,1336.28571429,3257.0258656,2372.42235784
4.0,902.0,235.3,1400.0,843300.0,184350.0,839.5,3257.0258656,2412.50791643
4.0,1100.0,356.142857143,3900.0,843300.0,335171.428571,1775.43873518,3914.59104938,2808.17343853
4.0,224.0,94.25,32700.0,843300.0,564200.0,2678.62624822,4213.99276673,3224.22397317
4.0,498.0,179.166666667,0.0,843300.0,99360.0,0.0,3823.69178082,1463.01708267
4.0,349.0,148.857142857,5300.0,843300.0,167500.0,1013.42068966,3823.69178082,2691.08376348
4.0,1000.0,353.777777778,0.0,843300.0,186141.1,0.0,3257.0258656,2095.43432127
4.0,802.0,233.777777778,0.0,843300.0,212960.0,0.0,10692.5925926,4503.34876549
4.0,707.0,258.4,2600.0,843300.0,203540.0,1951.16666667,3257.0258656,2809.21679598
4.0,1800.0,516.428571429,6600.0,843300.0,412028.571429,2360.125,11350.0,4493.52459983
4.0,408.0,163.0,0.0,843300.0,164377.777778,0.0,4991.73903509,2916.75715154
4.0,286.0,107.125,0.0,843300.0,168755.555556,0.0,4977.58296943,2981.09960399
4.0,138700.0,34855.125,490.0,843300.0,168986.25,490.0,138700.0,36023.4245155
4.0,305.0,128.571428571,7800.0,843300.0,200957.142857,1553.59504132,3257.3237785,2471.86492186
4.0,369.0,163.833333333,0.0,843300.0,163100.0,0.0,3257.3237785,1530.02828724
4.0,522.0,208.375,0.0,843300.0,181690.0,0.0,7466.0625,2584.45903272
4.0,659.0,224.428571429,7400.0,843300.0,275957.142857,1967.63157895,6629.71428571,3844.15073473
4.0,618.0,238.857142857,0.0,843300.0,169825.0,0.0,3933.17741935,2726.5697912
4.0,552.0,208.0,0.0,843300.0,175900.0,0.0,6149.14285714,2917.49362943
4.0,1600.0,413.5,3100.0,843300.0,264987.5,2350.0,8186.56164384,4797.11966503
4.0,477.0,180.833333333,7100.0,843300.0,194983.333333,2177.61538462,3994.36965998,2990.88425151
4.0,176.0,84.0,11600.0,843300.0,278675.0,1528.42372881,3257.3237785,2451.85783034
4.0,1500.0,465.888888889,1600.0,843300.0,228611.111111,1072.66666667,7462.5,3605.44013516
4.0,224.0,117.6,32700.0,843300.0,463160.0,2670.70679887,3889.0382263,3262.96406215
4.0,331.0,160.8,16800.0,843300.0,228040.0,2016.54098361,3257.3237785,2507.77162
4.0,468.0,192.857142857,0.0,843300.0,264575.0,0.0,8186.56164384,3991.69873864
4.0,658.0,304.222222222,0.0,843300.0,202720.0,0.0,4438.31994048,2051.944006
4.0,618.0,187.625,0.0,843300.0,142828.777778,0.0,3994.36965998,2154.35109722
4.0,676.0,172.0,0.0,843300.0,256542.857143,0.0,3257.3237785,2435.71259476
4.0,1400.0,567.5,0.0,843300.0,100630.0,0.0,8533.33333333,2453.19328353
4.0,737.0,193.0,431.0,843300.0,241828.875,431.0,5393.625,3349.41820055
4.0,1000.0,275.9,2000.0,843300.0,156760.0,1533.33333333,3840.31067961,2824.02494358
4.0,639.0,230.8,71000.0,843300.0,597100.0,2741.23410922,27479.6666667,8312.17427966
4.0,1600.0,403.285714286,3800.0,843300.0,189214.285714,1865.72275335,3306.22727273,2738.50742783
4.0,2200.0,426.555555556,2200.0,843300.0,159088.888889,1865.72275335,3306.22727273,2608.80162489
4.0,702.0,199.0,0.0,843300.0,273750.0,0.0,3257.3237785,1967.92257183
4.0,176.0,84.0,11600.0,843300.0,278675.0,1528.42372881,3257.3237785,2451.85783034
4.0,1000.0,309.625,0.0,843300.0,202820.0,0.0,4869.35185185,2802.12242086
4.0,618.0,208.0,759.0,843300.0,203811.8,688.5,3257.3237785,2401.31669465
4.0,1500.0,290.142857143,15700.0,843300.0,283428.571429,3257.3237785,13533.3333333,5613.66271982
4.0,704.0,359.5,5800.0,843300.0,178333.333333,1577.5,3623.58882682,2559.30696262
4.0,837.0,338.75,8700.0,843300.0,233275.0,2613.19075145,3805.14825581,3199.53236311
4.0,713.0,134.7,5400.0,843300.0,190760.0,1919.30573664,3933.17741935,2797.3913588
4.0,488.0,218.75,3300.0,843300.0,204537.5,1302.0,3257.3237785,2182.67504279
4.0,739.0,207.5,26800.0,843300.0,243350.0,1919.30573664,4902.23809524,3147.81259739
4.0,531.0,166.0,0.0,843300.0,212580.0,0.0,3257.3237785,2132.26195004
4.0,506.0,148.9,600.0,843300.0,148370.0,553.0,3726.5,2670.95388793
4.0,1600.0,323.0,0.0,843300.0,372150.0,0.0,8186.56164384,4223.14258455
4.0,2400.0,599.625,0.0,843300.0,121953.666667,0.0,5706.85714286,2657.52495395
4.0,933.0,299.2,5700.0,843300.0,213740.0,2052.5,3892.04761905,2975.1486167
4.0,325.0,126.888888889,0.0,843300.0,219140.0,0.0,3670.94305556,2414.3769472
4.0,661.0,165.2,0.0,843300.0,567016.666667,0.0,6538.57052632,4192.76743793
4.0,440.0,106.4,33900.0,843300.0,157230.0,1919.30573664,8186.56164384,3497.70966531
4.0,498.0,226.142857143,5400.0,843300.0,227785.714286,1340.53333333,3257.3237785,2293.06127696
4.0,2200.0,613.75,0.0,843300.0,187600.0,0.0,3805.14825581,2466.63576664
4.0,2700.0,514.142857143,0.0,843300.0,118700.0,0.0,3670.94305556,2127.48265783
4.0,702.0,218.75,1400.0,843300.0,274387.5,937.0,3257.3237785,2129.93507183
4.0,309.0,174.375,7800.0,843300.0,177650.0,1973.20909091,3254.75020282,2518.70604544
4.0,498.0,112.75,4800.0,843300.0,277325.0,1208.87878788,3254.75020282,2178.42666006
4.0,1300.0,290.5,0.0,843300.0,162044.444444,0.0,4675.01980198,2559.61175225
4.0,358.0,132.1,16500.0,843300.0,264700.0,1974.82758621,7229.18421053,3505.42050471
4.0,477.0,180.833333333,7100.0,843300.0,194983.333333,2164.92857143,4007.33449175,2986.5724173
4.0,584.0,148.285714286,0.0,843300.0,509050.0,0.0,8248.66666667,4475.05758869
4.0,903.0,217.7,903.0,843300.0,152560.3,903.0,4675.01980198,2857.95540746
4.0,246.0,113.222222222,16800.0,843300.0,225388.888889,1765.42253521,3852.19323671,2782.18709097
4.0,1900.0,504.25,2900.0,843300.0,164212.5,936.571428571,4675.01980198,2988.75737124
4.0,846.0,327.0,9800.0,843300.0,366460.0,2581.125,6504.03278689,3666.95749383
4.0,1600.0,414.5,2000.0,843300.0,233080.0,1666.66666667,4188.78136201,3066.49370419
4.0,668.0,272.777777778,3200.0,843300.0,151400.0,1576.23076923,3477.8125,2693.57660852
4.0,278.0,157.222222222,0.0,843300.0,221540.0,0.0,5149.15639374,2886.53869705
4.0,60.0,22.6666666667,0.0,843300.0,505980.0,0.0,5149.15639374,2643.00517386
4.0,3000.0,547.428571429,0.0,843300.0,273200.0,0.0,8169.36314363,4022.70298699
4.0,218.0,114.666666667,13900.0,843300.0,315950.0,2733.1875,5149.15639374,3598.38140982
4.0,440.0,163.666666667,0.0,843300.0,179928.571429,0.0,8169.36314363,3548.47488345
4.0,1100.0,385.5,0.0,843300.0,138327.1,0.0,5016.23076923,2657.27818537
4.0,506.0,232.0,13900.0,843300.0,186330.0,2170.43478261,5061.23529412,3320.60485209
4.0,2400.0,706.125,0.0,843300.0,140388.888889,0.0,4147.89398734,2571.6741409
4.0,506.0,109.6,22300.0,843300.0,315710.0,2427.4692029,4428.32195846,3236.67880927
4.0,4000.0,603.625,0.0,843300.0,153710.0,0.0,4641.18627451,2901.50614768
4.0,1100.0,257.857142857,0.0,843300.0,254277.777778,0.0,8142.30458221,4403.72179674
57.0,801.0,304.7,6600.0,306100.0,71770.0,1865.73106061,4002.89601386,2848.61857351
4.0,149.0,66.25,0.0,843300.0,216883.333333,0.0,4147.89398734,2305.71943975
4.0,515.0,234.285714286,0.0,843300.0,132610.0,0.0,3256.5872823,1780.85335438
4.0,1500.0,340.8,835.0,843300.0,197043.5,835.0,5150.79623681,2883.2500288
4.0,512.0,200.8,8400.0,843300.0,254660.0,1550.1025641,3256.5872823,2493.72145284
4.0,116.0,49.8,10400.0,843300.0,314980.0,1917.41050584,3256.5872823,2574.4433437
4.0,503.0,206.1,3100.0,843300.0,199130.0,1119.7,5150.79623681,2918.86700815
4.0,493.0,201.6,1800.0,843300.0,583260.0,1002.0952381,4184.68694097,3013.32170071
4.0,165.0,75.0,17100.0,843300.0,265920.0,2599.77720504,3825.71029836,3041.19970387
4.0,165.0,67.0,0.0,843300.0,197780.0,0.0,7252.53686636,3564.54259797
4.0,846.0,327.0,9800.0,843300.0,366460.0,2623.04878049,6468.48387097,3667.3671845
4.0,285.0,86.8571428571,15900.0,843300.0,286314.285714,2469.89473684,4428.32195846,3070.08861398
4.0,395.0,102.4,0.0,843300.0,540783.333333,0.0,7252.53686636,3957.64319761
4.0,484.0,254.0,0.0,843300.0,149750.0,0.0,3522.91304348,2313.45678157
4.0,224.0,122.4,690400.0,843300.0,751560.0,2740.48907713,6517.23480084,4114.40232575
4.0,1300.0,252.0,1300.0,843300.0,573666.666667,1300.0,6517.23480084,3909.88333255
4.0,1000.0,393.5,0.0,843300.0,139955.555556,0.0,3254.92201909,1382.47182682
4.0,440.0,125.833333333,0.0,843300.0,373485.714286,0.0,8134.39516129,3885.22099767
4.0,2300.0,403.888888889,989.0,843300.0,397132.111111,863.75,18850.0,5803.30611063
4.0,97.0,42.0,53100.0,843300.0,685260.0,2507.03288364,6517.23480084,4448.25283257
4.0,576.0,153.625,1200.0,843300.0,235500.0,632.0,3254.92201909,2166.84781583
4.0,416.0,113.6,0.0,843300.0,304700.0,0.0,3254.92201909,1994.13291468
4.0,587.0,213.285714286,0.0,843300.0,153512.5,0.0,3659.44917582,2737.95881018
4.0,358.0,173.0,0.0,843300.0,129430.0,0.0,3659.44917582,2584.35796428
4.0,149.0,80.3333333333,0.0,843300.0,146140.0,0.0,7633.56410256,2540.11728348
4.0,618.0,218.875,0.0,843300.0,220944.444444,0.0,4694.25,2384.647418
4.0,677.0,249.3,5800.0,843300.0,116130.0,1604.14285714,10319.25,3219.40148923
4.0,410.0,173.285714286,54100.0,843300.0,452685.714286,2375.7654321,4179.71428571,3470.57611987
4.0,597.0,115.714285714,0.0,843300.0,223033.333333,0.0,5146.78149336,3179.79041824
4.0,400.0,169.428571429,4900.0,843300.0,154957.142857,1653.11111111,3254.92201909,2649.99634581
4.0,1100.0,314.285714286,5200.0,843300.0,195014.285714,2609.42331288,5719.98666667,3634.42740687
4.0,403.0,140.0,0.0,843300.0,165400.0,0.0,5092.93220339,3152.00391167
4.0,890.0,206.333333333,0.0,843300.0,226470.0,0.0,8134.39516129,3574.72438555
4.0,1700.0,348.0,0.0,843300.0,165462.5,0.0,3254.92201909,1910.32804824
4.0,1000.0,327.5,0.0,843300.0,144028.571429,0.0,3254.92201909,1852.00563957
4.0,224.0,120.2,32700.0,843300.0,589440.0,2688.30422535,4179.71428571,3348.61621065
4.0,668.0,182.0,16300.0,843300.0,222483.333333,2073.63054187,3822.45454545,2935.54861731
4.0,505.0,173.142857143,9800.0,843300.0,294300.0,2653.45238095,5146.78149336,3590.94816181
4.0,4300.0,1069.22222222,0.0,843300.0,137950.0,0.0,5550.0,2544.96920263
4.0,440.0,194.75,68300.0,843300.0,474500.0,3254.92201909,8134.39516129,6022.46114384
4.0,99.0,58.8,0.0,843300.0,313166.666667,0.0,4128.23076923,2385.32638145
4.0,1200.0,386.0,0.0,843300.0,257120.0,0.0,4975.34273319,2906.29424506
4.0,658.0,230.0,1800.0,843300.0,243950.0,981.166666667,3299.0,2697.30189598
4.0,331.0,94.3333333333,20300.0,843300.0,346733.333333,2091.872,5148.77808219,3406.62816437
4.0,845.0,237.0,1800.0,843300.0,209516.666667,891.625,4319.0,2975.00517213
4.0,279.0,123.375,0.0,843300.0,345090.0,0.0,4167.21136767,2446.68401267
4.0,369.0,152.285714286,4800.0,843300.0,192971.428571,1863.64030132,3256.40532688,2591.54272267
4.0,144.0,53.875,0.0,843300.0,192866.666667,0.0,3256.40532688,2230.45849631
4.0,515.0,286.625,0.0,843300.0,205244.444444,0.0,3991.27562446,2813.7904636
4.0,15800.0,2898.16666667,0.0,843300.0,132090.0,0.0,18300.0,3614.78920394
4.0,596.0,180.111111111,4300.0,843300.0,165077.777778,1400.8,4965.7300216,3330.54209415
4.0,593.0,217.5,4400.0,843300.0,306816.666667,1675.66666667,7232.57110092,3505.61294978
4.0,1600.0,390.125,1600.0,843300.0,379650.0,1600.0,4167.21136767,3061.28159464
4.0,543.0,158.142857143,0.0,843300.0,268537.5,0.0,6979.41666667,3562.88293547
4.0,176.0,84.0,11600.0,843300.0,278675.0,1558.54098361,3256.40532688,2458.55470047
4.0,410.0,164.833333333,13300.0,843300.0,300216.666667,2223.15350877,3991.27562446,3072.19521758
4.0,440.0,149.8,36200.0,843300.0,178870.0,3137.67622951,8130.38666667,4424.30451682
4.0,576.0,200.75,10100.0,843300.0,278300.0,1879.92857143,3256.40532688,2538.90159743
4.0,468.0,210.0,2100.0,843300.0,276428.571429,1107.0,7472.725,3939.07540493
