 n_tokens_title, title_subjectivity, title_sentiment_polarity, abs_title_subjectivity, abs_title_sentiment_polarity
11.0,0.333333333333,0.25,0.166666666667,0.25
6.0,0.0,0.0,0.5,0.0
10.0,0.32,0.13,0.18,0.13
8.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
10.0,0.2,-0.1,0.3,0.1
10.0,0.454545454545,0.136363636364,0.0454545454545,0.136363636364
10.0,0.0,0.0,0.5,0.0
7.0,0.4,-0.25,0.1,0.25
10.0,0.454545454545,0.136363636364,0.0454545454545,0.136363636364
10.0,0.5,0.0625,0.0,0.0625
8.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
9.0,0.725,0.525,0.225,0.525
8.0,0.333333333333,0.166666666667,0.166666666667,0.166666666667
8.0,0.4,0.1,0.1,0.1
13.0,0.0,0.0,0.5,0.0
12.0,0.375,-0.125,0.125,0.125
9.0,1.0,0.25,0.5,0.25
11.0,0.0,0.0,0.5,0.0
12.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
10.0,0.75,0.28125,0.25,0.28125
10.0,0.65,0.35,0.15,0.35
10.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
10.0,0.4,-0.4,0.1,0.4
9.0,0.454545454545,0.136363636364,0.0454545454545,0.136363636364
8.0,0.0,0.0,0.5,0.0
11.0,0.0,0.0,0.5,0.0
12.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
9.0,1.0,0.0,0.5,0.0
13.0,0.45,0.05,0.05,0.05
9.0,0.0,0.0,0.5,0.0
7.0,0.0,0.0,0.5,0.0
13.0,0.275,0.175,0.225,0.175
9.0,0.0,0.0,0.5,0.0
11.0,1.0,1.0,0.5,1.0
8.0,0.0666666666667,0.0333333333333,0.433333333333,0.0333333333333
8.0,0.377083333333,-0.139583333333,0.122916666667,0.139583333333
9.0,0.0,0.0,0.5,0.0
13.0,0.0,0.0,0.5,0.0
9.0,0.333333333333,0.208333333333,0.166666666667,0.208333333333
11.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
8.0,0.4,-0.4,0.1,0.4
10.0,0.0,0.0,0.5,0.0
13.0,0.0,0.0,0.5,0.0
9.0,0.5,0.5,0.0,0.5
9.0,0.0,0.0,0.5,0.0
8.0,1.0,0.0,0.5,0.0
11.0,1.0,0.5,0.5,0.5
10.0,0.0,0.0,0.5,0.0
12.0,0.5,0.5,0.0,0.5
9.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
9.0,0.05,0.1,0.45,0.1
11.0,0.25,0.4,0.25,0.4
6.0,0.0,0.0,0.5,0.0
9.0,0.1,0.0,0.4,0.0
12.0,0.55,-0.25,0.05,0.25
9.0,0.0,0.0,0.5,0.0
11.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
9.0,0.355555555556,0.177777777778,0.144444444444,0.177777777778
10.0,0.0,0.0,0.5,0.0
12.0,0.95,0.55,0.45,0.55
6.0,0.8,0.4,0.3,0.4
10.0,0.686136363636,-0.175909090909,0.186136363636,0.175909090909
8.0,0.8,-0.129166666667,0.3,0.129166666667
10.0,0.45,-0.075,0.05,0.075
13.0,0.4,0.1,0.1,0.1
10.0,0.05,0.1,0.45,0.1
8.0,0.0,0.0,0.5,0.0
13.0,0.2,0.2,0.3,0.2
9.0,0.54,0.16,0.04,0.16
8.0,0.9,0.4,0.4,0.4
7.0,0.5,0.375,0.0,0.375
11.0,0.601515151515,0.295454545455,0.101515151515,0.295454545455
12.0,0.0,0.0,0.5,0.0
11.0,0.0333333333333,-0.0333333333333,0.466666666667,0.0333333333333
13.0,0.0,0.0,0.5,0.0
9.0,0.5,0.136363636364,0.0,0.136363636364
10.0,0.0,0.0,0.5,0.0
7.0,0.9,0.8,0.4,0.8
7.0,0.0,0.0,0.5,0.0
11.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
11.0,0.0,0.0,0.5,0.0
10.0,0.1,-0.1,0.4,0.1
8.0,0.0,0.0,0.5,0.0
11.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
11.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
11.0,0.0,0.0,0.5,0.0
8.0,0.6,-0.433333333333,0.1,0.433333333333
13.0,0.0,0.0,0.5,0.0
7.0,0.0,0.0,0.5,0.0
10.0,0.2,-0.2,0.3,0.2
8.0,0.0,0.0,0.5,0.0
10.0,0.0,-0.05,0.5,0.05
8.0,0.5,0.0625,0.0,0.0625
7.0,0.0,0.0,0.5,0.0
11.0,0.702272727273,0.343181818182,0.202272727273,0.343181818182
10.0,0.7,-0.4,0.2,0.4
6.0,1.0,1.0,0.5,1.0
11.0,0.22962962963,-0.0296296296296,0.27037037037,0.0296296296296
11.0,0.333333333333,0.25,0.166666666667,0.25
9.0,0.0,0.0,0.5,0.0
10.0,0.9,-0.5,0.4,0.5
11.0,0.3,0.25,0.2,0.25
13.0,0.375,-0.125,0.125,0.125
11.0,1.0,0.0,0.5,0.0
8.0,0.4,0.35,0.1,0.35
12.0,0.125,0.0,0.375,0.0
7.0,0.5,0.2,0.0,0.2
13.0,0.0,0.0,0.5,0.0
11.0,0.533333333333,-0.25,0.0333333333333,0.25
10.0,0.0,0.0,0.5,0.0
12.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
8.0,0.375,0.4,0.125,0.4
8.0,0.775,0.425,0.275,0.425
8.0,0.166666666667,-0.166666666667,0.333333333333,0.166666666667
9.0,0.4,0.0,0.1,0.0
7.0,0.0,0.0,0.5,0.0
12.0,0.25,0.0,0.25,0.0
12.0,0.433333333333,-0.333333333333,0.0666666666667,0.333333333333
14.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
9.0,0.25,0.0,0.25,0.0
11.0,0.0,0.0,0.5,0.0
6.0,0.1,0.0,0.4,0.0
8.0,1.0,-1.0,0.5,1.0
9.0,0.0,0.0,0.5,0.0
7.0,1.0,0.5,0.5,0.5
7.0,0.0,0.0,0.5,0.0
11.0,1.0,0.9,0.5,0.9
10.0,0.4,-0.2,0.1,0.2
10.0,0.0,0.0,0.5,0.0
11.0,0.866666666667,-0.5,0.366666666667,0.5
10.0,0.144444444444,-0.0777777777778,0.355555555556,0.0777777777778
12.0,1.0,1.0,0.5,1.0
10.0,1.0,0.5,0.5,0.5
11.0,0.4,0.225,0.1,0.225
10.0,0.5,0.0,0.0,0.0
9.0,0.375,-0.0625,0.125,0.0625
10.0,0.0,0.0,0.5,0.0
10.0,0.75,0.5,0.25,0.5
9.0,0.0,0.0,0.5,0.0
14.0,0.375,-0.125,0.125,0.125
14.0,0.32,0.18,0.18,0.18
9.0,0.8,0.0,0.3,0.0
9.0,0.0,0.0,0.5,0.0
10.0,0.55,0.45,0.05,0.45
10.0,0.0,0.0,0.5,0.0
9.0,0.7,-0.4,0.2,0.4
10.0,0.5,0.5,0.0,0.5
11.0,0.0,0.0,0.5,0.0
11.0,1.0,0.375,0.5,0.375
8.0,0.475,-0.1625,0.025,0.1625
9.0,0.0,0.0,0.5,0.0
7.0,0.0,0.0,0.5,0.0
9.0,0.0666666666667,0.0333333333333,0.433333333333,0.0333333333333
11.0,0.0666666666667,0.0333333333333,0.433333333333,0.0333333333333
13.0,0.0,0.0,0.5,0.0
13.0,0.571428571429,0.357142857143,0.0714285714286,0.357142857143
11.0,0.457051282051,0.242307692308,0.0429487179487,0.242307692308
11.0,0.4,-0.15,0.1,0.15
9.0,0.8,0.4,0.3,0.4
13.0,1.0,0.0,0.5,0.0
13.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
13.0,0.454545454545,0.136363636364,0.0454545454545,0.136363636364
11.0,0.0,0.0,0.5,0.0
10.0,0.7,-0.7,0.2,0.7
8.0,0.666666666667,-0.333333333333,0.166666666667,0.333333333333
7.0,0.9,0.1,0.4,0.1
7.0,0.1,0.0,0.4,0.0
10.0,0.7,0.55,0.2,0.55
9.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
12.0,0.0,0.0,0.5,0.0
9.0,1.0,0.85,0.5,0.85
11.0,0.0,0.0,0.5,0.0
10.0,0.65,0.35,0.15,0.35
9.0,0.5,0.5,0.0,0.5
9.0,0.0,0.0,0.5,0.0
6.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
11.0,0.233333333333,-0.183333333333,0.266666666667,0.183333333333
8.0,0.5,0.5,0.0,0.5
11.0,0.825,0.141666666667,0.325,0.141666666667
13.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
7.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
7.0,1.0,0.55,0.5,0.55
8.0,0.0,0.0,0.5,0.0
7.0,0.0,0.0,0.5,0.0
7.0,0.0,0.3,0.5,0.3
8.0,0.441558441558,0.175324675325,0.0584415584416,0.175324675325
9.0,0.0,0.0,0.5,0.0
11.0,0.414772727273,0.00568181818182,0.0852272727273,0.00568181818182
8.0,0.25,0.0681818181818,0.25,0.0681818181818
12.0,0.1,0.1,0.4,0.1
14.0,0.2,0.2,0.3,0.2
11.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
10.0,0.9,0.1,0.4,0.1
11.0,0.0,-0.0125,0.5,0.0125
8.0,0.0,0.0,0.5,0.0
13.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
14.0,0.875,-0.5,0.375,0.5
10.0,0.0,0.0,0.5,0.0
13.0,0.188888888889,0.177777777778,0.311111111111,0.177777777778
9.0,0.0,0.0,0.5,0.0
11.0,0.4,0.4,0.1,0.4
10.0,0.0,0.0,0.5,0.0
11.0,0.725,-0.075,0.225,0.075
12.0,0.0666666666667,0.0333333333333,0.433333333333,0.0333333333333
10.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
10.0,0.571428571429,0.357142857143,0.0714285714286,0.357142857143
10.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
13.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
9.0,0.3,0.0,0.2,0.0
11.0,0.6,-0.35,0.1,0.35
9.0,0.0,0.0,0.5,0.0
10.0,0.75,0.0416666666667,0.25,0.0416666666667
8.0,0.0,0.0,0.5,0.0
7.0,0.666666666667,-0.333333333333,0.166666666667,0.333333333333
13.0,0.7,-0.3,0.2,0.3
9.0,1.0,1.0,0.5,1.0
10.0,0.0,0.0,0.5,0.0
11.0,1.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
9.0,0.425,-0.00833333333333,0.075,0.00833333333333
6.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
11.0,0.5,0.25,0.0,0.25
9.0,0.0,0.0,0.5,0.0
9.0,0.5,0.136363636364,0.0,0.136363636364
11.0,0.641666666667,0.00833333333333,0.141666666667,0.00833333333333
12.0,0.3,0.15,0.2,0.15
7.0,0.5,0.25,0.0,0.25
9.0,0.2,-0.1,0.3,0.1
6.0,0.5,0.5,0.0,0.5
8.0,0.5,0.25,0.0,0.25
12.0,0.1,-0.3,0.4,0.3
12.0,0.0,0.0,0.5,0.0
11.0,1.0,-0.5,0.5,0.5
7.0,0.0,0.0,0.5,0.0
12.0,0.0,0.0,0.5,0.0
6.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
13.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
9.0,0.5,0.0,0.0,0.0
8.0,0.4,-0.4,0.1,0.4
11.0,0.6,-0.1,0.1,0.1
9.0,0.454545454545,0.136363636364,0.0454545454545,0.136363636364
10.0,0.3,0.225,0.2,0.225
11.0,0.6,0.4,0.1,0.4
11.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
10.0,0.5,0.25,0.0,0.25
6.0,1.0,1.0,0.5,1.0
8.0,1.0,-1.0,0.5,1.0
9.0,0.125,0.0,0.375,0.0
5.0,0.0,0.0,0.5,0.0
7.0,0.0,0.0,0.5,0.0
10.0,0.5,0.5,0.0,0.5
7.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
15.0,0.4,0.168181818182,0.1,0.168181818182
8.0,0.0,0.0,0.5,0.0
10.0,0.5,0.0222222222222,0.0,0.0222222222222
7.0,0.0,0.0,0.5,0.0
11.0,0.75,0.375,0.25,0.375
5.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
12.0,0.25,0.0681818181818,0.25,0.0681818181818
8.0,0.454545454545,0.136363636364,0.0454545454545,0.136363636364
10.0,0.288888888889,-0.155555555556,0.211111111111,0.155555555556
6.0,0.0,0.0,0.5,0.0
11.0,0.166666666667,0.125,0.333333333333,0.125
12.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
12.0,0.5,0.3,0.0,0.3
8.0,0.5,0.136363636364,0.0,0.136363636364
7.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
8.0,0.6,0.5,0.1,0.5
12.0,0.454545454545,0.136363636364,0.0454545454545,0.136363636364
10.0,0.4,0.1,0.1,0.1
7.0,0.0,0.0,0.5,0.0
16.0,0.375,-0.125,0.125,0.125
8.0,0.54,0.16,0.04,0.16
6.0,0.9,0.8,0.4,0.8
9.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
11.0,1.0,1.0,0.5,1.0
13.0,0.125,0.0,0.375,0.0
11.0,0.0,0.0,0.5,0.0
6.0,0.0,0.0,0.5,0.0
11.0,0.5,0.5,0.0,0.5
12.0,0.0,0.0,0.5,0.0
10.0,1.0,0.1,0.5,0.1
9.0,0.3,1.0,0.2,1.0
11.0,0.7,0.3,0.2,0.3
9.0,0.454545454545,0.136363636364,0.0454545454545,0.136363636364
12.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
9.0,0.6875,-0.3125,0.1875,0.3125
8.0,1.0,-0.125,0.5,0.125
8.0,0.0,0.0,0.5,0.0
6.0,0.0,0.0,0.5,0.0
11.0,0.0,0.0,0.5,0.0
6.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
11.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
10.0,1.0,0.6,0.5,0.6
10.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
9.0,0.5,0.136363636364,0.0,0.136363636364
8.0,0.220833333333,0.0166666666667,0.279166666667,0.0166666666667
11.0,0.333333333333,0.0,0.166666666667,0.0
11.0,0.454545454545,0.136363636364,0.0454545454545,0.136363636364
7.0,0.0,0.0,0.5,0.0
14.0,0.0,0.0,0.5,0.0
7.0,0.9,0.3,0.4,0.3
12.0,0.433333333333,0.216666666667,0.0666666666667,0.216666666667
6.0,0.1,0.0,0.4,0.0
7.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
7.0,1.0,0.0,0.5,0.0
9.0,0.5,0.136363636364,0.0,0.136363636364
7.0,0.45,-0.1,0.05,0.1
7.0,0.0,0.0,0.5,0.0
12.0,0.1125,0.0,0.3875,0.0
11.0,0.1,0.3,0.4,0.3
13.0,0.6,0.075,0.1,0.075
10.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
9.0,0.625,0.0,0.125,0.0
8.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
8.0,0.4,0.4,0.1,0.4
7.0,0.4,0.4,0.1,0.4
14.0,0.375,-0.125,0.125,0.125
10.0,0.1,0.3,0.4,0.3
6.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
14.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
10.0,0.352272727273,0.0681818181818,0.147727272727,0.0681818181818
9.0,0.0,0.0,0.5,0.0
12.0,0.375,-0.125,0.125,0.125
10.0,0.375,0.225,0.125,0.225
7.0,0.454545454545,0.136363636364,0.0454545454545,0.136363636364
8.0,0.0,0.0,0.5,0.0
7.0,0.0,0.0,0.5,0.0
11.0,0.541666666667,0.3125,0.0416666666667,0.3125
10.0,0.333333333333,0.25,0.166666666667,0.25
11.0,0.833333333333,0.333333333333,0.333333333333,0.333333333333
8.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
8.0,0.333333333333,0.25,0.166666666667,0.25
10.0,0.0,0.0,0.5,0.0
11.0,0.166666666667,0.166666666667,0.333333333333,0.166666666667
8.0,1.0,0.466666666667,0.5,0.466666666667
4.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
12.0,0.5,0.5,0.0,0.5
8.0,0.0,0.0,0.5,0.0
9.0,0.6875,-0.5625,0.1875,0.5625
12.0,1.0,0.0,0.5,0.0
13.0,0.5,0.136363636364,0.0,0.136363636364
10.0,0.675,0.375,0.175,0.375
9.0,0.0,0.0,0.5,0.0
8.0,0.1,0.0,0.4,0.0
13.0,0.5,0.09375,0.0,0.09375
9.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
12.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
12.0,0.384848484848,0.0121212121212,0.115151515152,0.0121212121212
10.0,0.8,-0.0333333333333,0.3,0.0333333333333
10.0,0.0,0.1,0.5,0.1
8.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
10.0,0.1,0.0,0.4,0.0
12.0,0.666666666667,-0.7,0.166666666667,0.7
9.0,0.75,0.0,0.25,0.0
10.0,0.5,0.5,0.0,0.5
6.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
11.0,0.0,0.0,0.5,0.0
12.0,0.0,0.0,0.5,0.0
14.0,0.15,0.5,0.35,0.5
7.0,0.3,0.0,0.2,0.0
8.0,0.0,0.0,0.5,0.0
7.0,0.5,0.25,0.0,0.25
10.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
7.0,0.0666666666667,0.0333333333333,0.433333333333,0.0333333333333
13.0,0.233333333333,-0.0833333333333,0.266666666667,0.0833333333333
8.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
6.0,0.0,-0.1,0.5,0.1
9.0,0.0,0.0,0.5,0.0
6.0,0.54,0.16,0.04,0.16
11.0,0.566666666667,0.4,0.0666666666667,0.4
6.0,0.0,0.1,0.5,0.1
8.0,0.0,0.0,0.5,0.0
9.0,0.5,0.25,0.0,0.25
11.0,0.3,0.25,0.2,0.25
8.0,0.0,0.0,0.5,0.0
10.0,1.0,0.0,0.5,0.0
9.0,0.0333333333333,0.0166666666667,0.466666666667,0.0166666666667
8.0,0.3,0.2,0.2,0.2
8.0,0.75,0.125,0.25,0.125
8.0,0.0,0.0,0.5,0.0
12.0,0.0,0.0,0.5,0.0
12.0,0.25,0.2,0.25,0.2
10.0,0.0,0.0,0.5,0.0
9.0,0.0666666666667,0.0,0.433333333333,0.0
11.0,0.0,0.0,0.5,0.0
8.0,0.05,0.0,0.45,0.0
11.0,0.4,-0.15,0.1,0.15
13.0,0.4,0.2,0.1,0.2
10.0,0.95,0.55,0.45,0.55
12.0,0.1,0.2,0.4,0.2
10.0,0.0,0.0,0.5,0.0
8.0,0.5,0.0,0.0,0.0
6.0,1.0,0.0,0.5,0.0
11.0,0.0,0.0,0.5,0.0
6.0,0.2,0.2,0.3,0.2
9.0,0.0,0.0,0.5,0.0
9.0,0.4,0.1,0.1,0.1
8.0,0.0,0.0,0.5,0.0
9.0,0.9,0.8,0.4,0.8
7.0,0.0,0.0,0.5,0.0
6.0,0.0,0.0,0.5,0.0
13.0,0.375,-0.125,0.125,0.125
12.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
11.0,0.0,0.0,0.5,0.0
7.0,0.0,0.0,0.5,0.0
13.0,0.2,0.3,0.3,0.3
13.0,0.0,0.0,0.5,0.0
9.0,1.0,0.0,0.5,0.0
13.0,0.5,0.5,0.0,0.5
11.0,0.0,0.0,0.5,0.0
12.0,0.3,1.0,0.2,1.0
10.0,0.0,0.0,0.5,0.0
11.0,0.333333333333,0.25,0.166666666667,0.25
7.0,0.433333333333,-0.0378787878788,0.0666666666667,0.0378787878788
8.0,1.0,0.0,0.5,0.0
11.0,0.0,-0.1,0.5,0.1
11.0,0.454545454545,0.136363636364,0.0454545454545,0.136363636364
10.0,1.0,0.5,0.5,0.5
8.0,0.6,0.15,0.1,0.15
8.0,1.0,-0.05,0.5,0.05
9.0,0.95,0.4,0.45,0.4
16.0,0.333333333333,0.25,0.166666666667,0.25
13.0,0.288888888889,0.261111111111,0.211111111111,0.261111111111
10.0,0.166666666667,-0.166666666667,0.333333333333,0.166666666667
12.0,0.0,0.0,0.5,0.0
10.0,0.3,0.2,0.2,0.2
14.0,1.0,0.1,0.5,0.1
9.0,0.54,0.16,0.04,0.16
10.0,0.3,0.1,0.2,0.1
9.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
10.0,0.9,0.6,0.4,0.6
8.0,0.0,0.0,0.5,0.0
10.0,0.333333333333,0.333333333333,0.166666666667,0.333333333333
9.0,0.0,0.0,0.5,0.0
10.0,0.05,0.0,0.45,0.0
10.0,0.0,0.0,0.5,0.0
10.0,0.175,-0.175,0.325,0.175
8.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
14.0,0.45,0.15,0.05,0.15
10.0,0.4375,0.4375,0.0625,0.4375
5.0,0.0,0.0,0.5,0.0
7.0,0.3,0.2,0.2,0.2
6.0,0.0,0.0,0.5,0.0
10.0,0.333333333333,0.216666666667,0.166666666667,0.216666666667
12.0,0.0,0.0,0.5,0.0
8.0,0.3,1.0,0.2,1.0
10.0,0.25,0.25,0.25,0.25
8.0,1.0,0.666666666667,0.5,0.666666666667
9.0,0.0,0.0,0.5,0.0
8.0,0.05,0.0,0.45,0.0
11.0,0.4,0.1,0.1,0.1
11.0,0.375,-0.125,0.125,0.125
13.0,0.0,0.0,0.5,0.0
12.0,0.45,0.2,0.05,0.2
6.0,0.0,0.0,0.5,0.0
9.0,1.0,0.6,0.5,0.6
11.0,0.0,0.0,0.5,0.0
9.0,0.288888888889,-0.155555555556,0.211111111111,0.155555555556
7.0,0.0,0.0,0.5,0.0
11.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
9.0,0.454545454545,0.136363636364,0.0454545454545,0.136363636364
12.0,0.95,-0.8,0.45,0.8
11.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
11.0,0.0,0.0,0.5,0.0
14.0,0.0,0.0,0.5,0.0
12.0,1.0,-0.5,0.5,0.5
9.0,0.15,-0.1,0.35,0.1
11.0,0.0,0.0,0.5,0.0
15.0,0.35,0.35,0.15,0.35
8.0,0.833333333333,0.333333333333,0.333333333333,0.333333333333
7.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
7.0,0.277272727273,0.0681818181818,0.222727272727,0.0681818181818
9.0,0.0,0.0,0.5,0.0
9.0,0.6,0.15,0.1,0.15
15.0,0.366666666667,-0.075,0.133333333333,0.075
9.0,0.2,-0.1,0.3,0.1
8.0,0.642857142857,0.214285714286,0.142857142857,0.214285714286
8.0,0.0,0.0,0.5,0.0
10.0,0.7,-0.4,0.2,0.4
10.0,0.0,0.0,0.5,0.0
11.0,0.0,0.0,0.5,0.0
11.0,0.1,0.0,0.4,0.0
10.0,0.4,0.1,0.1,0.1
11.0,0.0,0.0,0.5,0.0
7.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
6.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
6.0,0.454545454545,0.136363636364,0.0454545454545,0.136363636364
6.0,0.0,0.0,0.5,0.0
10.0,0.0,0.0,0.5,0.0
15.0,0.375,-0.125,0.125,0.125
11.0,0.227272727273,0.0681818181818,0.272727272727,0.0681818181818
8.0,0.4,-0.1,0.1,0.1
11.0,1.0,-1.0,0.5,1.0
7.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
12.0,0.0,0.0,0.5,0.0
14.0,0.6,-0.4,0.1,0.4
10.0,1.0,-0.5,0.5,0.5
10.0,0.683333333333,-0.125,0.183333333333,0.125
10.0,0.0,0.0,0.5,0.0
10.0,1.0,-0.5,0.5,0.5
8.0,0.0,0.0,0.5,0.0
12.0,0.15,0.1,0.35,0.1
8.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
9.0,0.454545454545,0.136363636364,0.0454545454545,0.136363636364
9.0,0.454545454545,0.136363636364,0.0454545454545,0.136363636364
11.0,0.0,0.0,0.5,0.0
9.0,0.4,-0.4,0.1,0.4
7.0,0.0,0.0,0.5,0.0
10.0,0.484848484848,0.212121212121,0.0151515151515,0.212121212121
10.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
11.0,0.5,0.25,0.0,0.25
8.0,0.0,0.0,0.5,0.0
7.0,0.8,0.4,0.3,0.4
9.0,0.0,0.0,0.5,0.0
9.0,0.0,0.0,0.5,0.0
12.0,0.0,0.0,0.5,0.0
13.0,0.0,0.0,0.5,0.0
10.0,1.0,0.4,0.5,0.4
9.0,0.475,0.275,0.025,0.275
8.0,0.0,0.0,0.5,0.0
9.0,0.493181818182,-0.154545454545,0.00681818181818,0.154545454545
10.0,0.0,0.0,0.5,0.0
9.0,0.1,0.2,0.4,0.2
13.0,0.5,0.5,0.0,0.5
8.0,1.0,0.0,0.5,0.0
6.0,0.3,-0.1,0.2,0.1
10.0,0.454545454545,0.136363636364,0.0454545454545,0.136363636364
9.0,0.454545454545,0.136363636364,0.0454545454545,0.136363636364
10.0,1.0,0.6,0.5,0.6
9.0,0.6,-0.1,0.1,0.1
6.0,0.0,0.0,0.5,0.0
10.0,0.260606060606,0.0848484848485,0.239393939394,0.0848484848485
12.0,0.3,1.0,0.2,1.0
9.0,0.0,0.0,0.5,0.0
8.0,0.0,0.0,0.5,0.0
7.0,0.0,0.0,0.5,0.0
11.0,0.3,-0.05,0.2,0.05
10.0,0.7,-0.4,0.2,0.4
11.0,0.2,0.05,0.3,0.05
11.0,0.0,0.0,0.5,0.0
9.0,0.677272727273,0.268181818182,0.177272727273,0.268181818182
11.0,0.0,0.0,0.5,0.0
9.0,0.3,1.0,0.2,1.0
8.0,1.0,0.8,0.5,0.8
9.0,0.0,0.0,0.5,0.0
9.0,0.1,0.2,0.4,0.2
9.0,0.0,0.0,0.5,0.0
9.0,0.25,0.25,0.25,0.25
11.0,0.2,-0.1,0.3,0.1
9.0,0.0,0.0,0.5,0.0
7.0,0.0,0.0,0.5,0.0
7.0,0.5,0.25,0.0,0.25
10.0,0.5,0.5,0.0,0.5
11.0,0.0,0.0,0.5,0.0
